family,member,distortion_type,seed,mean_disp,median_disp,p90_disp,p95_disp,max_disp,std_disp,affected_2px_pct,affected_4px_pct,affected_6px_pct
FAMILY-10,CHILD,bending,4200172,6.491159439086914,7.082911968231201,10.114447116851807,10.450451374053955,11.060080528259277,3.0370662212371826,88.71771364795919,74.58944515306123,59.4108737244898
FAMILY-10,CHILD,elastic,4200180,6.083266258239746,5.884174346923828,9.907751083374023,11.314520835876465,15.478849411010742,2.951260566711426,92.79536033163265,73.25015943877551,48.563058035714285
FAMILY-10,CHILD,local,4200181,4.481878757476807,4.210243225097656,7.6381471157073975,8.607143878936768,10.809837341308594,2.1559040546417236,87.34255420918367,53.69100765306123,23.37970344387755
FAMILY-10,CHILD,bending,4200182,4.679004192352295,5.0564470291137695,7.264056205749512,7.58613383769989,8.259930610656738,2.155472993850708,83.82892219387756,62.91055484693877,35.71029974489796
FAMILY-10,CHILD,elastic,4200190,5.09658145904541,4.990501403808594,8.08134651184082,8.85813307762146,12.076146125793457,2.2202701568603516,92.47648278061224,65.5711894132653,34.72576530612245
FAMILY-10,CHILD,local,4200191,4.695483684539795,4.8539228439331055,7.230109214782715,7.638094902038574,9.34288215637207,1.9824440479278564,88.93295599489795,63.135762117346935,29.396524234693878
FAMILY-10,CHILD,bending,4200192,4.817531585693359,5.276792049407959,7.512869119644165,7.746005415916443,8.052706718444824,2.2719576358795166,83.58777104591837,64.28172831632652,40.08091517857143
FAMILY-10,FATHER,elastic,4200200,6.529813766479492,6.321317672729492,10.77690839767456,11.780532360076904,18.670434951782227,3.1176209449768066,93.7141262755102,76.6422193877551,54.0656887755102
FAMILY-10,FATHER,local,4200201,3.512946605682373,3.2759110927581787,6.277724504470825,7.530711531639099,9.162257194519043,2.040410041809082,73.34582270408163,37.94842155612245,11.537388392857142
FAMILY-10,FATHER,bending,4200202,5.115747928619385,5.545228958129883,7.952479124069214,8.279942274093628,8.941092491149902,2.367133855819702,85.35355548469387,66.68925382653062,43.97520727040816
FAMILY-10,FATHER,elastic,4200210,6.458408355712891,6.348542213439941,10.301587104797363,11.2684965133667,14.075335502624512,2.852647304534912,94.60100446428571,78.23461415816327,54.33872767857143
FAMILY-10,FATHER,local,4200211,4.0750532150268555,3.9140214920043945,7.042205810546875,7.569662809371948,9.793540000915527,2.0997116565704346,81.74027423469387,48.57501594387755,20.76092155612245
FAMILY-10,FATHER,bending,4200212,5.252883434295654,5.71311092376709,8.17473030090332,8.479803562164307,9.068037986755371,2.443854808807373,85.64652423469387,67.64190051020408,46.51028380102041
FAMILY-10,FATHER,elastic,4200220,7.926340103149414,7.816788673400879,12.486298084259033,13.620949745178223,19.652475357055664,3.3883111476898193,96.61192602040816,87.27080676020408,70.5337213010204
FAMILY-10,FATHER,local,4200221,2.685910701751709,2.5630574226379395,4.45979905128479,5.1422576904296875,6.334383964538574,1.3377597332000732,65.80038265306123,17.900988520408163,0.9088010204081632
FAMILY-10,FATHER,bending,4200222,6.1622819900512695,6.694838047027588,9.586431503295898,9.956838369369507,10.684613227844238,2.861441135406494,88.30915178571429,73.19435586734694,56.592793367346935
FAMILY-10,FATHER,elastic,4200230,5.812901496887207,5.81024169921875,9.381038665771484,10.366525888442993,16.700557708740234,2.7871716022491455,91.53778698979592,70.45200892857143,47.68016581632653
FAMILY-10,FATHER,local,4200231,4.360997200012207,4.293529987335205,7.320227861404419,7.781253337860107,8.739870071411133,2.2138593196868896,81.45727040816327,53.48373724489795,30.385044642857146
FAMILY-10,FATHER,bending,4200232,6.383264064788818,6.979219436645508,9.951449871063232,10.266902923583984,10.774406433105469,2.9984233379364014,88.28125,74.02742346938776,58.62763073979592
FAMILY-10,FATHER,elastic,4200240,7.084805965423584,6.866747856140137,11.717942714691162,12.93757152557373,17.383825302124023,3.4590823650360107,93.88950892857143,78.14492984693877,58.96245216836735
FAMILY-10,FATHER,local,4200241,4.60013484954834,4.4754838943481445,7.311584949493408,8.203602313995361,10.948541641235352,2.064131498336792,90.20647321428571,58.252949617346935,24.986049107142858
FAMILY-10,FATHER,bending,4200242,3.5162370204925537,3.860156536102295,5.485805034637451,5.648707389831543,5.856074810028076,1.6663260459899902,76.55452806122449,47.608418367346935,0.0
FAMILY-10,MOTHER,elastic,4200250,8.28832721710205,8.210254669189453,13.161023616790771,14.632888555526733,21.217559814453125,3.7674787044525146,96.67171556122449,86.20854591836735,69.93383290816327
FAMILY-10,MOTHER,local,4200251,5.095433235168457,5.0372843742370605,7.863050699234009,8.714706420898438,10.637651443481445,2.1439316272735596,91.52782206632652,68.40720663265306,35.60068558673469
FAMILY-10,MOTHER,bending,4200252,6.3427815437316895,6.947539329528809,9.893421173095703,10.198338747024536,10.587137222290039,2.992969274520874,87.99824617346938,73.79025829081633,58.36654974489795
FAMILY-10,MOTHER,elastic,4200260,5.911241054534912,5.537567138671875,10.03505563735962,11.203495979309082,15.70436954498291,2.9169580936431885,93.00661670918367,71.01602359693877,44.42362882653062
FAMILY-10,MOTHER,local,4200261,4.185119152069092,3.8843770027160645,7.8446173667907715,8.541182041168213,9.405394554138184,2.256253957748413,80.89126275510205,47.7718431122449,21.709582270408163
FAMILY-10,MOTHER,bending,4200262,6.912290096282959,7.385860443115234,10.68572473526001,11.257208347320557,12.54693603515625,3.145930051803589,91.52782206632652,77.11854272959184,62.189094387755105
FAMILY-10,MOTHER,elastic,4200270,5.252734661102295,5.176941871643066,8.47401237487793,9.408955097198486,14.93408489227295,2.484558343887329,90.1108099489796,67.37085459183673,38.099888392857146
FAMILY-10,MOTHER,local,4200271,3.6274304389953613,3.612448215484619,5.6872899532318115,6.407456874847412,7.603130340576172,1.5670109987258911,83.28683035714286,40.555245535714285,7.806521045918367
FAMILY-10,MOTHER,bending,4200272,5.923738479614258,6.423879146575928,9.209840774536133,9.585017681121826,10.333974838256836,2.7432668209075928,87.80492665816327,71.93478954081633,54.30484693877551
FAMILY-10,MOTHER,elastic,4200280,5.867424011230469,5.692996978759766,9.737523078918457,10.63809084892273,14.183550834655762,2.777684211730957,92.28117028061224,70.76889349489795,46.21731505102041
FAMILY-10,MOTHER,local,4200281,3.718005418777466,3.8478126525878906,5.5767951011657715,5.919119238853455,8.093781471252441,1.5063395500183105,85.15625,45.94427614795919,4.310825892857143
FAMILY-10,MOTHER,bending,4200282,4.36692476272583,4.744102478027344,6.792889833450317,7.056299328804016,7.574437618255615,2.0274481773376465,82.18670280612244,59.74370216836735,28.724888392857146
FAMILY-10,MOTHER,elastic,4200290,8.105249404907227,7.812532424926758,13.279230117797852,14.704875946044922,21.553030014038086,3.6573076248168945,96.78930165816327,87.7391581632653,68.93335459183673
FAMILY-10,MOTHER,local,4200291,3.3723161220550537,3.180044174194336,5.377978086471558,6.267306566238403,7.865942478179932,1.5430927276611328,80.11200573979592,33.46619897959184,6.158322704081633
FAMILY-10,MOTHER,bending,4200292,3.7191061973571777,4.028775215148926,5.7796790599823,6.021730422973633,6.514314651489258,1.7192219495773315,78.60331632653062,50.50023915816326,5.343191964285714
FAMILY-100,CHILD,elastic,4200300,6.990546226501465,6.804180145263672,11.45645523071289,12.563639879226685,16.717260360717773,3.268364906311035,94.34988839285714,80.85339604591837,59.24346301020408
FAMILY-100,CHILD,local,4200301,3.4879703521728516,3.217533588409424,6.400581359863281,6.848234176635742,8.012998580932617,1.8882654905319214,74.96811224489795,37.38042091836735,13.526387117346939
FAMILY-100,CHILD,bending,4200302,7.052093982696533,7.671124458312988,10.975164413452148,11.38326382637024,12.16400146484375,3.282099962234497,90.12675382653062,77.0328443877551,63.179607780612244
FAMILY-100,CHILD,elastic,4200310,6.601413726806641,6.782392501831055,10.05905818939209,10.859917402267456,14.384209632873535,2.7746057510375977,94.57310267857143,79.27694515306123,59.98086734693877
FAMILY-100,CHILD,local,4200311,2.7039899826049805,2.700718402862549,4.172595262527466,4.672934055328369,5.439060211181641,1.1328330039978027,70.81473214285714,12.868702168367346,0.0
FAMILY-100,CHILD,bending,4200312,5.8145952224731445,6.192195892333984,8.973072052001953,9.483505725860596,10.660321235656738,2.635457754135132,88.58617665816327,71.8311543367347,52.20623405612245
FAMILY-100,CHILD,elastic,4200320,7.556278705596924,7.781750679016113,11.854065418243408,12.982322931289673,16.56952667236328,3.3285348415374756,95.64732142857143,82.21061862244898,66.27670599489795
FAMILY-100,CHILD,local,4200321,4.4177398681640625,4.200738906860352,7.218402624130249,8.093448162078857,9.970087051391602,2.0699901580810547,88.04408482142857,53.01538584183674,24.54559948979592
FAMILY-100,CHILD,bending,4200322,4.714993476867676,5.012165546417236,7.267987012863159,7.696961879730225,8.695483207702637,2.132056951522827,84.74170918367348,63.36694834183674,35.39740114795919
FAMILY-100,CHILD,elastic,4200330,7.505300521850586,7.4430036544799805,12.157786846160889,13.365144968032837,17.106666564941406,3.4918484687805176,94.91191007653062,81.6585618622449,63.29320790816326
FAMILY-100,CHILD,local,4200331,2.643160820007324,2.4916977882385254,4.489162445068359,5.071925401687622,6.719071865081787,1.3156564235687256,66.90449617346938,14.779974489795919,2.1603954081632653
FAMILY-100,CHILD,bending,4200332,4.847915172576904,5.256083965301514,7.536900758743286,7.845327854156494,8.468387603759766,2.2437424659729004,84.3490911989796,64.47704081632652,39.27973533163265
FAMILY-100,CHILD,elastic,4200340,8.832432746887207,8.703010559082031,14.174038410186768,16.05850887298584,19.90357208251953,3.983595132827759,97.08027742346938,87.38241390306123,74.41007653061224
FAMILY-100,CHILD,local,4200341,3.126188039779663,3.1956281661987305,4.758846998214722,5.091771245002747,5.651628494262695,1.2285820245742798,79.96053890306123,26.440927933673468,0.0
FAMILY-100,CHILD,bending,4200342,4.918754577636719,5.257857799530029,7.606106281280518,8.008821964263916,8.917223930358887,2.239807605743408,85.26985012755102,65.21045918367348,39.662388392857146
FAMILY-100,FATHER,elastic,4200350,7.2039618492126465,6.897870063781738,11.735159397125244,12.834235668182373,20.811071395874023,3.4730067253112793,95.21683673469387,80.41294642857143,60.943478954081634
FAMILY-100,FATHER,local,4200351,3.6768226623535156,3.581533432006836,5.855248928070068,6.491581201553345,7.746249198913574,1.5883501768112183,83.44029017857143,40.001195790816325,8.848852040816327
FAMILY-100,FATHER,bending,4200352,4.078932285308838,4.360119819641113,6.3071699142456055,6.641984701156616,7.396695613861084,1.8571741580963135,81.33769132653062,55.713887117346935,17.03603316326531
FAMILY-100,FATHER,elastic,4200360,7.195149898529053,7.241345405578613,11.160579681396484,12.037933826446533,18.46804428100586,3.0840535163879395,95.93630420918367,83.2389987244898,64.30564413265306
FAMILY-100,FATHER,local,4200361,3.5786752700805664,3.418454170227051,5.991993188858032,6.762532472610474,7.974534511566162,1.7895663976669312,77.76626275510205,40.955835459183675,9.905133928571429
FAMILY-100,FATHER,bending,4200362,5.435964584350586,5.945084571838379,8.474987030029297,8.74265456199646,9.163299560546875,2.5548458099365234,85.83785076530613,68.87157206632652,49.3781887755102
FAMILY-100,FATHER,elastic,4200370,6.720478057861328,6.6809821128845215,10.555024147033691,11.575496912002563,16.6494197845459,2.912976026535034,95.14110331632652,80.98094706632652,58.197146045918366
FAMILY-100,FATHER,local,4200371,4.401647567749023,4.346219539642334,7.395776748657227,8.154273748397827,9.642208099365234,2.1974029541015625,82.69292091836735,55.49266581632652,26.436941964285715
FAMILY-100,FATHER,bending,4200372,3.960130453109741,4.333217620849609,6.1754608154296875,6.368708491325378,6.65277099609375,1.8638279438018799,79.57788584183673,54.85491071428571,14.435188137755103
FAMILY-100,FATHER,elastic,4200380,7.829571723937988,7.761630058288574,12.625346183776855,13.720144748687744,18.774999618530273,3.5258936882019043,96.11766581632652,84.52048788265306,67.27319834183673
FAMILY-100,FATHER,local,4200381,2.8213319778442383,2.7038040161132812,4.3653340339660645,5.260701298713684,7.667831897735596,1.3167238235473633,72.15999681122449,14.51092155612245,2.895806760204082
FAMILY-100,FATHER,bending,4200382,5.92429780960083,6.505576133728027,9.242292404174805,9.515625,9.866678237915039,2.809434652328491,86.80843431122449,71.67370854591837,54.84295280612245
FAMILY-100,FATHER,elastic,4200390,4.780433654785156,4.61822509765625,8.146196842193604,8.830287456512451,12.103724479675293,2.412740707397461,86.31616709183673,58.988360969387756,31.030771683673468
FAMILY-100,FATHER,local,4200391,2.911299467086792,2.5496978759765625,5.409031629562378,6.545975685119629,7.6604485511779785,1.6424952745437622,66.93638392857143,21.34685905612245,7.710857780612244
FAMILY-100,FATHER,bending,4200392,6.5052056312561035,7.132145881652832,10.14800500869751,10.455368280410767,10.83371639251709,3.07613205909729,88.3171237244898,74.48381696428571,59.64803890306123
FAMILY-100,MOTHER,elastic,4200400,6.48709774017334,6.346403121948242,10.23045301437378,11.172040224075317,17.70969009399414,2.8607280254364014,95.1530612244898,78.97600446428571,54.20918367346938
FAMILY-100,MOTHER,local,4200401,4.313172817230225,4.099048614501953,6.645717620849609,7.3525508642196655,9.703360557556152,1.768426537513733,90.91796875,52.752311862244895,18.70017538265306
FAMILY-100,MOTHER,bending,4200402,3.925849676132202,4.1909871101379395,6.066817760467529,6.395772933959961,7.145256996154785,1.7847237586975098,80.46277104591837,53.270487882653065,11.51546556122449
FAMILY-100,MOTHER,elastic,4200410,9.15054702758789,9.028291702270508,14.555320739746094,15.958848476409912,24.603776931762695,4.151765823364258,97.24370216836735,88.80739795918367,74.86049107142857
FAMILY-100,MOTHER,local,4200411,3.6632678508758545,3.3694682121276855,6.480495452880859,7.223617076873779,9.285508155822754,1.8419545888900757,82.27240114795919,35.09247448979592,12.966358418367346
FAMILY-100,MOTHER,bending,4200412,4.165975570678711,4.543391704559326,6.489800691604614,6.710777521133423,7.114220142364502,1.9472980499267578,80.94905931122449,57.45376275510205,22.7359693877551
FAMILY-100,MOTHER,elastic,4200420,6.044692039489746,6.030394077301025,9.639348030090332,10.712321758270264,15.969796180725098,2.7437615394592285,93.79783163265306,73.79424426020408,50.32286352040817
FAMILY-100,MOTHER,local,4200421,5.471518516540527,5.604158401489258,8.507599830627441,9.231500387191772,11.72048282623291,2.466517210006714,90.86017219387756,70.1709980867347,43.77590880102041
FAMILY-100,MOTHER,bending,4200422,4.731253623962402,5.18076229095459,7.377588510513306,7.608071684837341,7.926196098327637,2.2292637825012207,83.27686543367348,63.5124362244898,38.179607780612244
FAMILY-100,MOTHER,elastic,4200430,4.476258754730225,4.471309661865234,7.085861921310425,7.969050765037537,11.191722869873047,2.0323240756988525,87.89261798469387,58.26690051020408,22.961176658163264
FAMILY-100,MOTHER,local,4200431,2.7540698051452637,2.6383848190307617,4.650662422180176,5.375237584114075,5.964221000671387,1.3505779504776,65.24035395408163,20.266661352040817,0.0
FAMILY-100,MOTHER,bending,4200432,6.388066291809082,6.846763610839844,9.887246131896973,10.391435146331787,11.511860847473145,2.9163119792938232,89.75406568877551,74.73493303571429,58.22504783163265
FAMILY-100,MOTHER,elastic,4200440,5.4798479080200195,5.413801670074463,8.6510009765625,9.42677116394043,14.090962409973145,2.3941407203674316,92.32700892857143,71.4664381377551,41.466039540816325
FAMILY-100,MOTHER,local,4200441,2.4935991764068604,2.540893077850342,3.9340423345565796,4.379779934883118,5.780176639556885,1.1541059017181396,65.72265625,8.880739795918368,0.0
FAMILY-100,MOTHER,bending,4200442,6.769260883331299,7.40419864654541,10.554550647735596,10.886161088943481,11.398836135864258,3.1828579902648926,89.03459821428571,75.63775510204081,61.419802295918366
FAMILY-11,CHILD,elastic,4200450,6.8736772537231445,6.791131973266602,10.757822036743164,11.85720419883728,15.719198226928711,2.980806350708008,95.5695950255102,81.21611926020408,59.44874043367348
FAMILY-11,CHILD,local,4200451,4.3319573402404785,4.1180572509765625,7.30808424949646,8.14116382598877,9.434374809265137,2.047903299331665,86.7008131377551,51.947146045918366,21.753427933673468
FAMILY-11,CHILD,bending,4200452,6.938396453857422,7.540449142456055,10.79631757736206,11.207123041152954,12.013339042663574,3.2238271236419678,89.97329400510205,76.61232461734694,62.43622448979592
FAMILY-11,CHILD,elastic,4200460,5.68906307220459,5.587407112121582,8.902778625488281,9.667253732681274,15.481476783752441,2.444758892059326,93.63839285714286,73.62683354591837,44.056919642857146
FAMILY-11,CHILD,local,4200461,2.61214017868042,2.5418214797973633,4.091172933578491,4.490354895591736,6.031415939331055,1.1160764694213867,71.57007334183673,11.587213010204081,0.04583864795918367
FAMILY-11,CHILD,bending,4200462,5.074698448181152,5.545608043670654,7.910532712936401,8.162306070327759,8.587733268737793,2.381194829940796,84.69985650510205,66.34048150510205,44.29009885204081
FAMILY-11,CHILD,elastic,4200470,5.177380084991455,5.131331443786621,8.463220596313477,9.374085187911987,13.222107887268066,2.4823060035705566,89.49896364795919,64.75007971938776,37.5
FAMILY-11,CHILD,local,4200471,4.041937828063965,4.023838520050049,6.4356443881988525,7.098195552825928,8.067180633544922,1.840031623840332,84.00829081632652,50.48030931122449,17.4984056122449
FAMILY-11,CHILD,bending,4200472,6.914357662200928,7.3777689933776855,10.680778503417969,11.267797231674194,12.608943939208984,3.140791177749634,91.72313456632652,77.17833227040816,62.22098214285714
FAMILY-11,CHILD,elastic,4200480,6.730931282043457,6.53511905670166,11.025583267211914,12.098325252532959,17.89609718322754,3.155580997467041,94.75047831632652,78.03730867346938,56.17227359693877
FAMILY-11,CHILD,local,4200481,4.096504211425781,3.790909767150879,6.891499280929565,7.746031641960144,10.033793449401855,2.052172899246216,84.87324617346938,46.11567283163265,17.906967474489797
FAMILY-11,CHILD,bending,4200482,5.49345064163208,5.943958759307861,8.533268928527832,8.898375272750854,9.656959533691406,2.5353891849517822,86.72871492346938,69.40369897959184,49.34630102040816
FAMILY-11,CHILD,elastic,4200490,8.32248592376709,7.89852237701416,14.03214693069458,15.559345722198486,20.406627655029297,4.037414073944092,96.21930803571429,85.80994897959184,68.36734693877551
